id,opportunity,percentile,cutoff,accessibility
474,jobs,50,45,0
475,jobs,50,45,27751.113455316037
476,jobs,50,45,117352.08596140252
477,jobs,50,45,7621.836859675448
478,jobs,50,45,0
479,jobs,50,45,158227.22525867107
480,jobs,50,45,41763.41592928836
481,jobs,50,45,85328.37169980555
482,jobs,50,45,50715.49649225187
483,jobs,50,45,2778.3048351049374
484,jobs,50,45,14902.834385570883
485,jobs,50,45,28052.181022119268
486,jobs,50,45,82042.94388657912
487,jobs,50,45,139320.02072423216
488,jobs,50,45,190600.40414441403
489,jobs,50,45,112736.5091510391
490,jobs,50,45,92819.40319841521
491,jobs,50,45,78818.47790406347
492,jobs,50,45,18519.88192381936
493,jobs,50,45,4740.347891765458
494,jobs,50,45,231160.21471887853
495,jobs,50,45,29502.424043629737
496,jobs,50,45,58624.69267151812
497,jobs,50,45,227915.3784349197
498,jobs,50,45,154399.73292453375
499,jobs,50,45,69629.46148211013
500,jobs,50,45,139410.7355202111
501,jobs,50,45,12235.058451743238
502,jobs,50,45,79483.80998713076
503,jobs,50,45,200960.0503385813
504,jobs,50,45,41773.20955888843
505,jobs,50,45,16829.681486583475
506,jobs,50,45,12826.601353316362
507,jobs,50,45,108635.40960679033
508,jobs,50,45,2280.28944019554
509,jobs,50,45,244790.53339838103
510,jobs,50,45,11998.597726743401
511,jobs,50,45,0
512,jobs,50,45,71221.38307228984
513,jobs,50,45,0
514,jobs,50,45,0
515,jobs,50,45,240885.23135643915
516,jobs,50,45,82603.86353308764
517,jobs,50,45,48570.06594056865
518,jobs,50,45,6077.928059626667
519,jobs,50,45,1319.7673244456573
520,jobs,50,45,49433.790114491836
521,jobs,50,45,133953.9862660655
522,jobs,50,45,171163.45076090482
523,jobs,50,45,10223.39346443616
524,jobs,50,45,53348.22802414307
525,jobs,50,45,24652.51684686296
526,jobs,50,45,29724.08273659834
527,jobs,50,45,61590.19813517325
528,jobs,50,45,36884.17449984251
529,jobs,50,45,188121.3030697779
530,jobs,50,45,137091.27642937275
531,jobs,50,45,11254.716730399117
532,jobs,50,45,80732.65047881813
533,jobs,50,45,33741.83862333098
534,jobs,50,45,21540.155115176494
535,jobs,50,45,181956.37612693038
536,jobs,50,45,92584.96817889546
537,jobs,50,45,137834.68458405952
538,jobs,50,45,107199.24508679207
539,jobs,50,45,23984.62771941299
540,jobs,50,45,164313.0397627132
541,jobs,50,45,147602.6785486406
542,jobs,50,45,166193.64137604824
543,jobs,50,45,89590.72779459451
544,jobs,50,45,53158.00617622941
545,jobs,50,45,63480.862147192944
546,jobs,50,45,185774.5741811882
547,jobs,50,45,54178.89556923616
548,jobs,50,45,42377.49623450928
549,jobs,50,45,50754.74068101514
550,jobs,50,45,12268.66281510243
551,jobs,50,45,103192.2454220948
552,jobs,50,45,91219.75837083359
553,jobs,50,45,82531.82212913263
554,jobs,50,45,23516.264534008904
555,jobs,50,45,56195.91204899677
556,jobs,50,45,159008.9133531975
557,jobs,50,45,173770.0796735793
558,jobs,50,45,53536.25295529406
559,jobs,50,45,85348.76412043901
560,jobs,50,45,57920.43163091978
561,jobs,50,45,134348.30735885285
562,jobs,50,45,11724.926069010033
563,jobs,50,45,26170.870466671087
564,jobs,50,45,232398.2645800026
565,jobs,50,45,38011.38319798285
566,jobs,50,45,967.3467998200821
567,jobs,50,45,64269.274550965834
568,jobs,50,45,24692.88161115831
569,jobs,50,45,16109.297275116753
570,jobs,50,45,15046.457717412784
571,jobs,50,45,37267.70742812198
572,jobs,50,45,56501.96138358838
573,jobs,50,45,29717.49569574182
574,jobs,50,45,21224.9427255242
575,jobs,50,45,230506.27481680614
576,jobs,50,45,32424.626075967764
577,jobs,50,45,34693.16093710126
578,jobs,50,45,12891.9393405947
579,jobs,50,45,161758.1838038373
580,jobs,50,45,15152.42856273666
581,jobs,50,45,77788.38595490664
582,jobs,50,45,1971.2505667665157
583,jobs,50,45,196831.0583372148
584,jobs,50,45,130197.38620321387
585,jobs,50,45,66099.59722859105
586,jobs,50,45,217736.50430421883
587,jobs,50,45,991.3529037626669
588,jobs,50,45,55074.43442735312
589,jobs,50,45,96196.30617252261
590,jobs,50,45,243430.73621590878
591,jobs,50,45,174491.69681831775
592,jobs,50,45,906.0883145782965
593,jobs,50,45,0
594,jobs,50,45,55275.90783527439
595,jobs,50,45,204284.7252168989
596,jobs,50,45,33308.97488180485
597,jobs,50,45,38097.03125501955
598,jobs,50,45,4273.633070831011
599,jobs,50,45,118384.88822714397
600,jobs,50,45,16241.985238964822
601,jobs,50,45,29863.305394354567
602,jobs,50,45,100413.56137447541
603,jobs,50,45,147491.67842540203
604,jobs,50,45,20191.211307189988
605,jobs,50,45,26318.815891072183
606,jobs,50,45,94740.45806237977
607,jobs,50,45,7494.588565188207
608,jobs,50,45,173614.69486322103
609,jobs,50,45,18956.24880536876
610,jobs,50,45,477.2490648168064
611,jobs,50,45,24548.21470151409
612,jobs,50,45,22808.37339766999
613,jobs,50,45,131816.0292513364
614,jobs,50,45,209644.8912605291
615,jobs,50,45,21748.897272946233
616,jobs,50,45,106102.64605576452
617,jobs,50,45,26177.20491300411
618,jobs,50,45,8619.661173553242
619,jobs,50,45,255273.8813376773
620,jobs,50,45,79632.57224466134
621,jobs,50,45,118940.87882471803
622,jobs,50,45,41184.73398914877
623,jobs,50,45,14092.038925755722
624,jobs,50,45,174834.0289665722
625,jobs,50,45,41720.815576452354
626,jobs,50,45,34092.032442469135
627,jobs,50,45,15462.800258393414
628,jobs,50,45,27349.27480703984
629,jobs,50,45,228840.73407945308
630,jobs,50,45,31614.09617768114
631,jobs,50,45,60211.681731164856
632,jobs,50,45,31466.151411063864
633,jobs,50,45,202507.84690634537
634,jobs,50,45,78661.27199688712
635,jobs,50,45,0
636,jobs,50,45,145366.34677490997
637,jobs,50,45,43534.304038653914
638,jobs,50,45,21379.582171150305
639,jobs,50,45,1225.7292621397391
640,jobs,50,45,19633.727151063435
641,jobs,50,45,7925.752004770904
642,jobs,50,45,175203.03562236764
643,jobs,50,45,157282.25812299707
644,jobs,50,45,50217.61412446346
645,jobs,50,45,0
646,jobs,50,45,22575.14542977372
647,jobs,50,45,22725.73423408762
648,jobs,50,45,975.0348990794264
649,jobs,50,45,35649.680117151365
650,jobs,50,45,153299.3255835691
651,jobs,50,45,4004.4510978353974
652,jobs,50,45,24833.486104331103
653,jobs,50,45,27960.006280020527
654,jobs,50,45,15840.261681664302
655,jobs,50,45,111671.77076175358
656,jobs,50,45,35072.80908900675
657,jobs,50,45,19804.464221388895
658,jobs,50,45,58142.868855003646
659,jobs,50,45,6106.045395591698
660,jobs,50,45,138243.9167741905
661,jobs,50,45,22929.591905963123
662,jobs,50,45,183771.48525043263
663,jobs,50,45,210847.7925675377
664,jobs,50,45,45732.012117336846
665,jobs,50,45,44149.3316042439
666,jobs,50,45,180179.8946280624
667,jobs,50,45,5281.272782923164
668,jobs,50,45,9567.706736146647
669,jobs,50,45,60808.230441924476
670,jobs,50,45,2914.8915304584557
671,jobs,50,45,18708.69187463696
672,jobs,50,45,24369.065014182393
673,jobs,50,45,12920.630495953435
674,jobs,50,45,121211.24913296805
675,jobs,50,45,0
676,jobs,50,45,156512.39381891652
677,jobs,50,45,58134.93553470871
678,jobs,50,45,137879.42259553535
679,jobs,50,45,14167.458104977855
680,jobs,50,45,29455.09112217747
681,jobs,50,45,56223.79729893642
682,jobs,50,45,10831.998834491715
683,jobs,50,45,85190.93181255157
684,jobs,50,45,13471.214229127863
685,jobs,50,45,94173.6384871405
686,jobs,50,45,1536.2305968531116
687,jobs,50,45,23957.063624996594
688,jobs,50,45,213263.88008888642
689,jobs,50,45,39230.70506833982
690,jobs,50,45,0
691,jobs,50,45,37717.3371046049
692,jobs,50,45,87140.33070107651
693,jobs,50,45,25976.27096806306
694,jobs,50,45,15525.349946339562
695,jobs,50,45,29229.799234568334
696,jobs,50,45,54104.12608883321
697,jobs,50,45,28753.58301182034
698,jobs,50,45,484.4614516532282
699,jobs,50,45,166765.357799866
700,jobs,50,45,5556.3721575726895
701,jobs,50,45,84376.46368868618
702,jobs,50,45,21374.545556314188
703,jobs,50,45,19438.15902622842
704,jobs,50,45,150306.31334679367
705,jobs,50,45,58367.49832236284
706,jobs,50,45,73078.50605329039
707,jobs,50,45,35649.07422980853
708,jobs,50,45,28803.42493658599
709,jobs,50,45,146607.13065132522
710,jobs,50,45,25469.576834313637
711,jobs,50,45,20098.844031053843
712,jobs,50,45,9128.549982581384
713,jobs,50,45,4532.882030424326
714,jobs,50,45,12846.912117236123
715,jobs,50,45,82057.80160641743
716,jobs,50,45,24317.39144661699
717,jobs,50,45,415.24767680775847
718,jobs,50,45,78467.33873378467
719,jobs,50,45,8050.101546856767
720,jobs,50,45,62902.06492571512
721,jobs,50,45,13333.340609529649
722,jobs,50,45,222953.34747962718
723,jobs,50,45,221676.396603569
