"Category","people","id","opportunity.x","percentile.x","cutoff.x","accessibility.x","opportunity.y","percentile.y","cutoff.y","accessibility.y","geometry","change"
"Population",500,"214",NA,50,45,37551.3600142497,NA,50,45,38012.9075614826,c(-122.861453050028, 49.1308329141581),461.547547232898
"Population",500,"215",NA,50,45,29870.3954892039,NA,50,45,35700.2651063795,c(-122.718559937657, 49.111500645587),5829.8696171756
"Population",500,"216",NA,50,45,83412.5606858661,NA,50,45,88034.5275525505,c(-123.114653943494, 49.1889263549914),4621.96686668439
"Population",500,"217",NA,50,45,85525.8425522634,NA,50,45,87802.492225746,c(-123.000576569589, 49.2101763031878),2276.64967348259
"Population",500,"218",NA,50,45,0,NA,50,45,0,c(-122.274187444314, 49.1192493460532),0
"Population",500,"219",NA,50,45,15921.8160631299,NA,50,45,17118.0618756819,c(-122.605650304944, 49.0915271180134),1196.245812552
"Population",500,"220",NA,50,45,95837.2597647917,NA,50,45,100834.318259522,c(-123.134382709606, 49.2064202908725),4997.0584947303
"Population",500,"221",NA,50,45,221629.560101333,NA,50,45,239708.393861589,c(-123.117927217737, 49.2272793999754),18078.833760256
"Population",500,"222",NA,50,45,10200.5209990746,NA,50,45,10514.86454966,c(-123.032812146964, 49.3575789687702),314.343550585399
"Population",500,"223",NA,50,45,47663.8139755328,NA,50,45,51511.7343352693,c(-122.873530766305, 49.1796888838667),3847.9203597365
"Population",500,"224",NA,50,45,161402.342880339,NA,50,45,179205.534779797,c(-123.160950462795, 49.2699705379132),17803.191899458
"Population",500,"225",NA,50,45,187811.583272609,NA,50,45,202865.507765291,c(-123.011028776394, 49.2257525911318),15053.924492682
"Population",500,"226",NA,50,45,156968.199442254,NA,50,45,161453.125997986,c(-123.080963978022, 49.2438326287692),4484.926555732
"Population",500,"227",NA,50,45,1557.56037045771,NA,50,45,1557.56037045771,c(-123.023671407266, 49.0688614763703),0
"Population",500,"228",NA,50,45,166743.305044052,NA,50,45,175938.763539953,c(-123.14056402829, 49.2842288611317),9195.45849590102
"Population",500,"229",NA,50,45,51130.0338729982,NA,50,45,54822.7638563616,c(-122.801588601034, 49.2846715556671),3692.7299833634
"Population",500,"230",NA,50,45,1594.46493632273,NA,50,45,1608.03409024721,c(-123.054612264119, 49.1583205618633),13.5691539244801
"Population",500,"231",NA,50,45,7494.34875405199,NA,50,45,7494.40362307399,c(-122.291550075194, 49.0395049049022),0.0548690220002754
"Population",500,"232",NA,50,45,1565.34600763767,NA,50,45,1565.34600763767,c(-122.610883789354, 49.2342773773763),0
"Population",500,"233",NA,50,45,170857.457020557,NA,50,45,183377.654040173,c(-122.910905327055, 49.2048867243768),12520.197019616
"Population",500,"234",NA,50,45,113128.064330607,NA,50,45,152374.791074333,c(-122.974158295107, 49.2647624121253),39246.726743726
"Population",500,"235",NA,50,45,463.96741033827,NA,50,45,463.96741033827,c(-122.326113537705, 49.154726171409),0
"Population",500,"236",NA,50,45,12618.7127129257,NA,50,45,12626.4906725049,c(-122.613646322735, 49.2240121873348),7.77795957919989
"Population",500,"237",NA,50,45,8998.36433882627,NA,50,45,9021.93557523384,c(-122.757878750291, 49.0430417421854),23.5712364075698
"Population",500,"238",NA,50,45,20718.7723281072,NA,50,45,22755.4102538403,c(-122.757010900544, 49.2953908140261),2036.6379257331
"Population",500,"239",NA,50,45,256408.031447501,NA,50,45,276086.460999688,c(-123.113701723945, 49.2671999208007),19678.429552187
"Population",500,"240",NA,50,45,87153.2355725381,NA,50,45,94015.5263279995,c(-122.946671749294, 49.2098578127857),6862.29075546139
"Population",500,"241",NA,50,45,124348.606021933,NA,50,45,130388.117387996,c(-123.050790269971, 49.2271946415522),6039.511366063
"Population",500,"242",NA,50,45,15914.2485392121,NA,50,45,17112.4746340701,c(-122.769563495659, 49.195491088514),1198.226094858
"Population",500,"243",NA,50,45,97993.4379153576,NA,50,45,106887.277727846,c(-122.949424791766, 49.207210864538),8893.8398124884
"Population",500,"244",NA,50,45,237521.035328021,NA,50,45,258770.140285409,c(-123.10264525321, 49.2692942385433),21249.104957388
"Population",500,"245",NA,50,45,245515.321189811,NA,50,45,265327.202600493,c(-123.121166974422, 49.2756653137974),19811.881410682
"Population",500,"246",NA,50,45,9542.98142152427,NA,50,45,9753.89190839962,c(-123.090425667685, 49.0809801177901),210.910486875351
"Population",500,"247",NA,50,45,0,NA,50,45,0,c(-122.346425882465, 49.0692629121551),0
"Population",500,"248",NA,50,45,46989.7488292555,NA,50,45,50820.3798144857,c(-122.810733405276, 49.1854993771001),3830.6309852302
"Population",500,"249",NA,50,45,173534.327260851,NA,50,45,186783.111346053,c(-122.90920206668, 49.2067515508805),13248.784085202
"Population",500,"250",NA,50,45,26088.3652047132,NA,50,45,28543.5630737366,c(-122.819154806384, 49.1288398417017),2455.1978690234
"Population",500,"251",NA,50,45,3830.6618108331,NA,50,45,3830.54377639427,c(-122.336123312188, 49.0572677994383),-0.118034438829909
"Population",500,"252",NA,50,45,13703.8145149843,NA,50,45,13774.0748098817,c(-122.674941953386, 49.1662284343033),70.2602948973999
"Population",500,"253",NA,50,45,110912.299123754,NA,50,45,118359.980306318,c(-122.947092412324, 49.2182826677839),7447.681182564
"Population",500,"254",NA,50,45,0,NA,50,45,0,c(-122.538357855678, 49.2456823202049),0
"Population",500,"255",NA,50,45,13499.542962381,NA,50,45,13790.2796976875,c(-123.069281850038, 49.0929684720888),290.7367353065
"Population",500,"256",NA,50,45,83585.0627282619,NA,50,45,105065.476937763,c(-123.053721879874, 49.2900241297423),21480.4142095011
"Population",500,"257",NA,50,45,161784.589828242,NA,50,45,198394.367246695,c(-123.040019659906, 49.2551145085344),36609.777418453
"Population",500,"258",NA,50,45,184639.439535906,NA,50,45,207970.53088322,c(-123.144783033893, 49.266237788822),23331.091347314
"Population",500,"259",NA,50,45,40923.0552417685,NA,50,45,43903.1602324997,c(-122.87697878341, 49.1790393540766),2980.1049907312
"Population",500,"260",NA,50,45,52690.7071871669,NA,50,45,57526.7181260645,c(-122.844721449617, 49.1581633560265),4836.0109388976
"Population",500,"261",NA,50,45,3332.49253375929,NA,50,45,3332.49253375929,c(-122.346115804978, 49.0429888179325),0
"Population",500,"262",NA,50,45,86385.8527900217,NA,50,45,91339.7934079884,c(-123.137404276287, 49.2104358157693),4953.9406179667
"Population",500,"263",NA,50,45,112475.526823318,NA,50,45,119237.381727966,c(-123.18496009829, 49.2297003121363),6761.854904648
"Population",500,"264",NA,50,45,192372.939969168,NA,50,45,205939.866404361,c(-123.1289410578, 49.2834726246932),13566.926435193
"Population",500,"265",NA,50,45,197305.470108443,NA,50,45,211681.690847832,c(-122.988541853255, 49.2160778804218),14376.220739389
"Population",500,"266",NA,50,45,21343.2354986552,NA,50,45,34018.2406756192,c(-122.710719705615, 49.1363041636807),12675.005176964
"Population",500,"267",NA,50,45,8732.40411893233,NA,50,45,11992.5882073509,c(-122.684034042813, 49.1404634862538),3260.18408841857
"Population",500,"268",NA,50,45,120489.858634081,NA,50,45,146721.361042842,c(-122.989371522764, 49.2641538949492),26231.502408761
"Population",500,"269",NA,50,45,166845.099744392,NA,50,45,182110.52947699,c(-123.093766728712, 49.2542142454078),15265.429732598
"Population",500,"270",NA,50,45,210964.069958025,NA,50,45,226936.03451583,c(-123.132306075765, 49.2770370913904),15971.964557805
"Population",500,"271",NA,50,45,96224.3991752604,NA,50,45,108764.346739267,c(-122.895146317692, 49.2314419152628),12539.9475640066
"Population",500,"272",NA,50,45,146528.845680073,NA,50,45,171224.840086183,c(-122.900103611239, 49.2467347941898),24695.99440611
"Population",500,"273",NA,50,45,147245.260976332,NA,50,45,151427.912223164,c(-123.085340313944, 49.2221140653093),4182.65124683199
"Population",500,"274",NA,50,45,15840.7506710237,NA,50,45,15848.5918348194,c(-122.676203868445, 49.2130951302829),7.8411637957015
"Population",500,"275",NA,50,45,27978.832327208,NA,50,45,34204.7747534659,c(-122.649840024237, 49.1011596271099),6225.9424262579
"Population",500,"276",NA,50,45,52993.2355867907,NA,50,45,53308.170092468,c(-123.064100607313, 49.3208060742525),314.934505677295
"Population",500,"277",NA,50,45,173316.671363087,NA,50,45,187108.101857723,c(-123.119290785779, 49.2319876999352),13791.430494636
"Population",500,"278",NA,50,45,452.117151706465,NA,50,45,452.117151706465,c(-123.176956012167, 49.3588354978118),0
"Population",500,"279",NA,50,45,170317.370798041,NA,50,45,190025.758254606,c(-122.984024551647, 49.2170233930333),19708.387456565
"Population",500,"280",NA,50,45,34929.1760297483,NA,50,45,50378.9300595183,c(-122.802828784858, 49.1818093776102),15449.75402977
"Population",500,"281",NA,50,45,664.828287423314,NA,50,45,664.828287423314,c(-122.629801974841, 49.1380631134276),0
"Population",500,"282",NA,50,45,181228.143298082,NA,50,45,195725.55007488,c(-122.907030501009, 49.2069318906707),14497.406776798
"Population",500,"283",NA,50,45,160094.311246171,NA,50,45,197443.077072522,c(-123.006818703704, 49.2636443168288),37348.765826351
"Population",500,"284",NA,50,45,221916.646662727,NA,50,45,245322.541043824,c(-123.116242281691, 49.2522830590525),23405.894381097
"Population",500,"285",NA,50,45,74053.3833632593,NA,50,45,77779.6820743411,c(-123.159000020222, 49.3307345169056),3726.29871108179
"Population",500,"286",NA,50,45,55858.7324035676,NA,50,45,61043.3881545178,c(-122.809018059292, 49.1884664904224),5184.6557509502
"Population",500,"287",NA,50,45,2570.22319620269,NA,50,45,2628.46848474375,c(-122.737900685149, 49.2978608882203),58.2452885410603
"Population",500,"288",NA,50,45,16244.6891785032,NA,50,45,17035.0544194713,c(-122.752297892394, 49.1078083720879),790.3652409681
"Population",500,"289",NA,50,45,6610.26286380287,NA,50,45,6617.99554713927,c(-122.707401861215, 49.2458692528503),7.73268333639953
"Population",500,"290",NA,50,45,0,NA,50,45,0,c(-122.465042953571, 49.0724848528292),0
"Population",500,"291",NA,50,45,158613.29140552,NA,50,45,163277.511461004,c(-123.094081060428, 49.2299817054665),4664.22005548401
"Population",500,"292",NA,50,45,39818.8992852786,NA,50,45,43068.9560519206,c(-122.889891771913, 49.1500118112029),3250.056766642
"Population",500,"293",NA,50,45,81782.1890992995,NA,50,45,94697.4468781254,c(-122.881391754387, 49.2414855805577),12915.2577788259
"Population",500,"294",NA,50,45,33965.6143224619,NA,50,45,47972.3127916554,c(-122.780065759241, 49.1745418313775),14006.6984691935
"Population",500,"295",NA,50,45,166472.549554139,NA,50,45,176568.940468896,c(-123.138838105023, 49.2852955158908),10096.390914757
"Population",500,"296",NA,50,45,8498.91301735085,NA,50,45,8845.20638652075,c(-122.794859543347, 49.3133061910537),346.2933691699
"Population",500,"297",NA,50,45,58881.5486067862,NA,50,45,61746.9792971701,c(-123.118154976596, 49.1691608645255),2865.4306903839
"Population",500,"298",NA,50,45,10560.4910048766,NA,50,45,15006.1567445622,c(-122.931579505297, 49.2855863301856),4445.6657396856
"Population",500,"299",NA,50,45,17878.4658992591,NA,50,45,19353.3469027254,c(-122.757990573469, 49.1118349696732),1474.8810034663
"Population",500,"300",NA,50,45,32567.9371397705,NA,50,45,76139.7903754079,c(-122.759170808794, 49.1521732880362),43571.8532356374
"Population",500,"301",NA,50,45,49734.8351126851,NA,50,45,51928.9207829806,c(-123.048193279041, 49.3117359411836),2194.0856702955
"Population",500,"302",NA,50,45,29553.0606772731,NA,50,45,30594.514743245,c(-123.16253442919, 49.1452709453563),1041.4540659719
"Population",500,"303",NA,50,45,45553.6023431371,NA,50,45,48610.3043150191,c(-122.785781424652, 49.1989335127857),3056.701971882
"Population",500,"304",NA,50,45,63951.7495889831,NA,50,45,67273.8211136773,c(-123.118878582267, 49.1682493012815),3322.07152469421
"Population",500,"305",NA,50,45,150473.947391392,NA,50,45,163182.91465946,c(-123.112178345804, 49.2072247414839),12708.967268068
"Population",500,"306",NA,50,45,125135.981586464,NA,50,45,130848.662307364,c(-123.104604650619, 49.2148179329003),5712.6807209
"Population",500,"307",NA,50,45,2336.90779992609,NA,50,45,2336.90779992609,c(-122.277928432504, 49.0482523253694),0
"Population",500,"308",NA,50,45,9116.66344722294,NA,50,45,9380.54475112373,c(-122.5908173276, 49.1649486870481),263.881303900791
"Population",500,"309",NA,50,45,77522.4052913052,NA,50,45,85372.5040152315,c(-122.932074550059, 49.2177328477137),7850.0987239263
"Population",500,"310",NA,50,45,32628.2475369645,NA,50,45,34190.1650080798,c(-122.875766803064, 49.1681477745962),1561.9174711153
"Population",500,"311",NA,50,45,11686.066505631,NA,50,45,11919.0621141,c(-123.076265806331, 49.0887877180488),232.995608468998
"Population",500,"312",NA,50,45,169520.889759714,NA,50,45,252195.1227693,c(-123.079892176765, 49.2809262544857),82674.233009586
"Population",500,"313",NA,50,45,9724.70233968051,NA,50,45,9935.61282655586,c(-123.087184534225, 49.0832343316672),210.910486875349
"Population",500,"314",NA,50,45,102995.699725233,NA,50,45,107943.443187959,c(-123.056041012135, 49.2198455520748),4947.74346272599
"Population",500,"315",NA,50,45,26134.1658809763,NA,50,45,27882.4990460996,c(-122.720211033373, 49.1161847546413),1748.3331651233
"Population",500,"316",NA,50,45,85672.5887878108,NA,50,45,96636.6444444432,c(-122.924170388696, 49.2130564292466),10964.0556566324
"Population",500,"317",NA,50,45,96731.971991994,NA,50,45,105884.357418298,c(-123.142991995519, 49.21960559944),9152.385426304
"Population",500,"318",NA,50,45,36649.2901749467,NA,50,45,40321.0642940988,c(-122.796682266706, 49.2895200461548),3671.7741191521
"Population",500,"319",NA,50,45,419.785656743401,NA,50,45,419.785656743401,c(-122.227854715374, 49.0459287058399),0
"Population",500,"320",NA,50,45,38419.3432072977,NA,50,45,40769.0174040297,c(-123.042445919662, 49.3173592665534),2349.674196732
"Population",500,"321",NA,50,45,33504.4339399076,NA,50,45,34933.6486961277,c(-122.884537737714, 49.1471541502341),1429.2147562201
"Population",500,"322",NA,50,45,455.419401279588,NA,50,45,455.419401279588,c(-122.538874198718, 49.2056388260942),0
"Population",500,"323",NA,50,45,0,NA,50,45,0,c(-122.239426085764, 49.069748058213),0
"Population",500,"324",NA,50,45,91028.0685222881,NA,50,45,119580.745649638,c(-123.201955926794, 49.2600549631348),28552.6771273499
"Population",500,"325",NA,50,45,93711.7004610698,NA,50,45,101612.474723903,c(-123.14461151844, 49.2195439357167),7900.77426283319
"Population",500,"326",NA,50,45,0,NA,50,45,0,c(-122.351581469367, 49.0046771437062),0
"Population",500,"327",NA,50,45,31953.919540176,NA,50,45,33574.580406287,c(-122.90159406445, 49.1658718488858),1620.660866111
"Population",500,"328",NA,50,45,7019.46901893326,NA,50,45,7982.51445597985,c(-122.928449186019, 49.14628929695),963.04543704659
"Population",500,"329",NA,50,45,121156.153551513,NA,50,45,135963.973388779,c(-123.186784058932, 49.2363225973958),14807.819837266
"Population",500,"330",NA,50,45,17879.6819544594,NA,50,45,18282.4408895355,c(-122.808202372493, 49.2959570411271),402.758935076101
"Population",500,"331",NA,50,45,17758.8959340166,NA,50,45,21742.1450746492,c(-122.813992979855, 49.1386817163974),3983.2491406326
"Population",500,"332",NA,50,45,33134.0951993637,NA,50,45,33990.8070808179,c(-122.792970785775, 49.228454887319),856.711881454205
"Population",500,"333",NA,50,45,27321.5723820969,NA,50,45,29962.7617708817,c(-122.661407204907, 49.1280821386315),2641.1893887848
"Population",500,"334",NA,50,45,180548.358510319,NA,50,45,186607.199910021,c(-123.087000200605, 49.2258022338215),6058.84139970201
"Population",500,"335",NA,50,45,100677.223618498,NA,50,45,105613.800995662,c(-123.033191189765, 49.2087806847859),4936.57737716399
"Population",500,"336",NA,50,45,56946.7934369775,NA,50,45,63226.3818537021,c(-122.815141098259, 49.1926193791033),6279.5884167246
"Population",500,"337",NA,50,45,239362.413306254,NA,50,45,267257.587933457,c(-123.110311447188, 49.2624862225588),27895.174627203
"Population",500,"338",NA,50,45,79936.6862803384,NA,50,45,88332.6457401869,c(-122.838739491889, 49.1869526959468),8395.9594598485
"Population",500,"339",NA,50,45,136406.669429615,NA,50,45,145185.235657562,c(-123.144791845379, 49.2910129436356),8778.56622794701
"Population",500,"340",NA,50,45,923.547211747843,NA,50,45,923.547211747843,c(-122.265431885954, 49.0516617084261),0
"Population",500,"341",NA,50,45,106734.972554616,NA,50,45,159213.928747925,c(-123.029233252161, 49.2830636157878),52478.956193309
"Population",500,"342",NA,50,45,199024.320123414,NA,50,45,220578.887745234,c(-123.009683824396, 49.2262752171599),21554.56762182
"Population",500,"343",NA,50,45,0,NA,50,45,0,c(-122.302164691778, 49.1179457212032),0
"Population",500,"344",NA,50,45,26901.6814396144,NA,50,45,27732.8328917742,c(-123.203920840825, 49.2342063234047),831.1514521598
"Population",500,"345",NA,50,45,24265.2843146056,NA,50,45,25009.8994256593,c(-123.171764051011, 49.1246563679013),744.615111053699
"Population",500,"346",NA,50,45,20352.3416229684,NA,50,45,24079.9309780504,c(-122.840225174434, 49.2113253397768),3727.589355082
"Population",500,"347",NA,50,45,105747.616275051,NA,50,45,119090.504541388,c(-123.167643948602, 49.2376189911893),13342.888266337
"Population",500,"348",NA,50,45,6977.97613349807,NA,50,45,6986.92764796642,c(-123.068509645561, 49.1052982646486),8.95151446835007
"Population",500,"349",NA,50,45,18975.6634685411,NA,50,45,19037.8047863434,c(-122.811877057973, 49.0276946331713),62.1413178022995
"Population",500,"350",NA,50,45,26047.0589933656,NA,50,45,26356.4912734019,c(-122.875976380083, 49.1416769147902),309.432280036301
"Population",500,"351",NA,50,45,26862.9450911989,NA,50,45,27689.3985095417,c(-123.166639035179, 49.1428545677574),826.4534183428
"Population",500,"352",NA,50,45,171433.169844387,NA,50,45,180735.758047346,c(-123.139504211785, 49.2821795402574),9302.58820295898
"Population",500,"353",NA,50,45,201843.794689395,NA,50,45,218289.842230881,c(-123.029553477605, 49.2345129928944),16446.047541486
