"id","opportunity","percentile","cutoff","accessibility"
"353","jobs",50,45,215527.578934183
"354","jobs",50,45,155285.505223549
"355","jobs",50,45,27127.5627891386
"356","jobs",50,45,12625.6233028991
"357","jobs",50,45,19898.4433308423
"358","jobs",50,45,47198.5413115743
"359","jobs",50,45,4574.34745804189
"360","jobs",50,45,4605.68162722577
"361","jobs",50,45,268934.237895014
"362","jobs",50,45,49708.6997281199
"363","jobs",50,45,46308.9177417
"364","jobs",50,45,6764.21327042762
"365","jobs",50,45,462.667251152046
"366","jobs",50,45,205848.620605922
"367","jobs",50,45,63255.6057624761
"368","jobs",50,45,94283.313975579
"369","jobs",50,45,115148.399179543
"370","jobs",50,45,198006.18459584
"371","jobs",50,45,219206.051389351
"372","jobs",50,45,91062.9277961473
"373","jobs",50,45,216286.432079274
"374","jobs",50,45,28771.5236261985
"375","jobs",50,45,77186.127949443
"376","jobs",50,45,90628.201310622
"377","jobs",50,45,4973.99931713129
"378","jobs",50,45,41931.8300107933
"379","jobs",50,45,772.368007826799
"380","jobs",50,45,64984.4332383017
"381","jobs",50,45,60600.9017550798
"382","jobs",50,45,19115.4551359024
"383","jobs",50,45,42677.6348794767
"384","jobs",50,45,73062.6818262375
"385","jobs",50,45,35083.8597466542
"386","jobs",50,45,29423.7727445495
"387","jobs",50,45,20529.7632838921
"388","jobs",50,45,263535.405470483
"389","jobs",50,45,7518.36856672031
"390","jobs",50,45,25862.192612553
"391","jobs",50,45,37845.2868556937
"392","jobs",50,45,956.140300843975
"393","jobs",50,45,124803.773949406
"394","jobs",50,45,4069.65646165266
"395","jobs",50,45,212175.522686416
"396","jobs",50,45,43257.6384407968
"397","jobs",50,45,48958.1305723187
"398","jobs",50,45,165557.537687885
"399","jobs",50,45,1209.45476506533
"400","jobs",50,45,0
"401","jobs",50,45,101899.623789711
"402","jobs",50,45,230182.798281444
"403","jobs",50,45,42306.8047073655
"404","jobs",50,45,131917.736766587
"405","jobs",50,45,177102.583254511
"406","jobs",50,45,900.859652361881
"407","jobs",50,45,211323.542700525
"408","jobs",50,45,11687.0054374178
"409","jobs",50,45,41774.7028438034
"410","jobs",50,45,42877.89020944
"411","jobs",50,45,174131.957496962
"412","jobs",50,45,264.730096912023
"413","jobs",50,45,189660.038644627
"414","jobs",50,45,218638.517572315
"415","jobs",50,45,217060.306039532
"416","jobs",50,45,26947.5909110948
"417","jobs",50,45,114662.750641487
"418","jobs",50,45,154170.172841684
"419","jobs",50,45,15653.2716228611
"420","jobs",50,45,61180.9527813441
"421","jobs",50,45,187642.18560692
"422","jobs",50,45,31994.8401468375
"423","jobs",50,45,0
"424","jobs",50,45,66359.0755213845
"425","jobs",50,45,116883.525013117
"426","jobs",50,45,245312.23408124
"427","jobs",50,45,198798.485608455
"428","jobs",50,45,263.252226981487
"429","jobs",50,45,151442.925618201
"430","jobs",50,45,184424.809862856
"431","jobs",50,45,157195.466626139
"432","jobs",50,45,105043.382203398
"433","jobs",50,45,34671.3177809934
"434","jobs",50,45,26281.9304423261
"435","jobs",50,45,8752.07674889594
"436","jobs",50,45,212991.032599414
"437","jobs",50,45,375.775466774634
"438","jobs",50,45,15825.4647018817
"439","jobs",50,45,87167.6821655609
"440","jobs",50,45,103014.799906573
"441","jobs",50,45,51654.7205494844
"442","jobs",50,45,3906.29358671128
"443","jobs",50,45,128697.288235434
"444","jobs",50,45,221551.79202187
"445","jobs",50,45,189270.705516697
"446","jobs",50,45,29783.113553699
"447","jobs",50,45,248733.600647734
"448","jobs",50,45,42290.5403889381
"449","jobs",50,45,953.009918441561
"450","jobs",50,45,25310.6110635089
"451","jobs",50,45,185749.710935018
"452","jobs",50,45,11036.9864625416
"453","jobs",50,45,235889.084210283
"454","jobs",50,45,1421.92296613
"455","jobs",50,45,0
"456","jobs",50,45,270438.935209898
"457","jobs",50,45,264229.955446508
"458","jobs",50,45,65176.4868225419
"459","jobs",50,45,234961.460944144
"460","jobs",50,45,62914.2615445137
"461","jobs",50,45,2816.35057885076
"462","jobs",50,45,0
"463","jobs",50,45,220499.606107344
"464","jobs",50,45,229494.552960064
"465","jobs",50,45,40183.7936875853
"466","jobs",50,45,98494.1784457747
"467","jobs",50,45,32449.3108561066
"468","jobs",50,45,95289.1055377947
"469","jobs",50,45,188136.002341669
"470","jobs",50,45,38073.8951470626
"471","jobs",50,45,83465.6904664262
"472","jobs",50,45,17287.0115277371
"473","jobs",50,45,44666.469959619
"474","jobs",50,45,0
"475","jobs",50,45,27764.2316373655
"476","jobs",50,45,140551.612355438
"477","jobs",50,45,7618.09526487427
"478","jobs",50,45,0
"479","jobs",50,45,164325.516172269
"480","jobs",50,45,41887.7582013406
"481","jobs",50,45,86412.1427739628
"482","jobs",50,45,50802.0889601427
"483","jobs",50,45,2778.30483510494
"484","jobs",50,45,14789.8837851223
"485","jobs",50,45,28072.1708778756
"486","jobs",50,45,136361.782220576
"487","jobs",50,45,142398.916474697
"488","jobs",50,45,192331.151936418
"489","jobs",50,45,114020.848135023
"490","jobs",50,45,93963.2087895023
"491","jobs",50,45,79382.4840046817
"492","jobs",50,45,18553.7500691166
"493","jobs",50,45,4740.34789176546
"494","jobs",50,45,282859.625814546
"495","jobs",50,45,29423.7727445495
"496","jobs",50,45,59080.4895684339
"497","jobs",50,45,230584.846731646
"498","jobs",50,45,190270.366440558
"499","jobs",50,45,100921.531125667
"500","jobs",50,45,196697.701859356
"501","jobs",50,45,12235.0584517432
"502","jobs",50,45,82678.7721809153
"503","jobs",50,45,207737.366743085
"504","jobs",50,45,41857.127473943
"505","jobs",50,45,17018.602707429
"506","jobs",50,45,12920.4349832287
"507","jobs",50,45,110179.815433819
"508","jobs",50,45,2280.28944019554
"509","jobs",50,45,245756.099382193
"510","jobs",50,45,12115.6260822499
"511","jobs",50,45,0
"512","jobs",50,45,71781.2427128949
"513","jobs",50,45,0
"514","jobs",50,45,0
"515","jobs",50,45,243149.2962816
"516","jobs",50,45,83614.8904259012
"517","jobs",50,45,68978.5844415061
"518","jobs",50,45,6026.43233844347
"519","jobs",50,45,1319.76732444566
"520","jobs",50,45,50705.8436269593
"521","jobs",50,45,201377.759538416
"522","jobs",50,45,217083.157734496
"523","jobs",50,45,8311.15243701508
"524","jobs",50,45,89275.622568911
"525","jobs",50,45,24858.8802748104
"526","jobs",50,45,37651.944277519
"527","jobs",50,45,75071.9154534813
"528","jobs",50,45,36910.8668749181
"529","jobs",50,45,189371.935660976
"530","jobs",50,45,138855.928979926
"531","jobs",50,45,11238.9583408352
"532","jobs",50,45,81957.285377256
"533","jobs",50,45,33834.8274426518
"534","jobs",50,45,21540.1551151765
"535","jobs",50,45,194120.651000653
"536","jobs",50,45,93457.8261545062
"537","jobs",50,45,157973.823368529
"538","jobs",50,45,172375.837966768
"539","jobs",50,45,23990.6437524431
"540","jobs",50,45,227560.767869011
"541","jobs",50,45,189190.194521242
"542","jobs",50,45,202669.023596548
"543","jobs",50,45,98082.5312792585
"544","jobs",50,45,53401.0217726909
"545","jobs",50,45,64253.6733131073
"546","jobs",50,45,189028.955586707
"547","jobs",50,45,55997.1272763972
"548","jobs",50,45,42459.5541589694
"549","jobs",50,45,58945.2628682847
"550","jobs",50,45,12290.3434793661
"551","jobs",50,45,122894.269788514
"552","jobs",50,45,94515.7676572264
"553","jobs",50,45,85211.7915530575
"554","jobs",50,45,23537.9414724427
"555","jobs",50,45,56716.4682661225
"556","jobs",50,45,161222.744817615
"557","jobs",50,45,225848.219934966
"558","jobs",50,45,36099.5420219414
"559","jobs",50,45,86859.4401380276
"560","jobs",50,45,58373.3711190302
"561","jobs",50,45,156703.398966501
"562","jobs",50,45,11725.4596118971
"563","jobs",50,45,26184.3291084059
"564","jobs",50,45,234956.041387715
"565","jobs",50,45,38839.0823078163
"566","jobs",50,45,1061.48175324779
"567","jobs",50,45,101399.813896991
"568","jobs",50,45,24711.9182196136
"569","jobs",50,45,15911.9647906245
"570","jobs",50,45,15046.9912602998
"571","jobs",50,45,38038.983322443
"572","jobs",50,45,56965.3050015753
"573","jobs",50,45,29736.70490436
"574","jobs",50,45,21238.6337418094
"575","jobs",50,45,234473.339739753
"576","jobs",50,45,32960.4157032441
"577","jobs",50,45,34679.388366301
"578","jobs",50,45,12883.6747870391
"579","jobs",50,45,166102.164719684
"580","jobs",50,45,15269.6679768147
"581","jobs",50,45,90475.4353195083
"582","jobs",50,45,1971.25056676652
"583","jobs",50,45,200152.502996589
"584","jobs",50,45,152621.572780606
"585","jobs",50,45,67965.0815670097
"586","jobs",50,45,224921.987301523
"587","jobs",50,45,991.352903762667
"588","jobs",50,45,56481.7526010721
"589","jobs",50,45,98096.9884378096
"590","jobs",50,45,246481.186827973
"591","jobs",50,45,182655.294275359
"592","jobs",50,45,906.088314578296
"593","jobs",50,45,0
"594","jobs",50,45,66749.4805644892
"595","jobs",50,45,205902.884435531
"596","jobs",50,45,31979.5517099396
"597","jobs",50,45,49880.4751451723
"598","jobs",50,45,4273.67196444543
"599","jobs",50,45,120058.65823245
"600","jobs",50,45,16236.5211931595
"601","jobs",50,45,29863.3053943546
"602","jobs",50,45,102277.394458532
"603","jobs",50,45,226544.813905408
"604","jobs",50,45,20190.0937595364
"605","jobs",50,45,26331.2460804614
"606","jobs",50,45,95962.403885354
"607","jobs",50,45,7494.73043900725
"608","jobs",50,45,189484.29054719
"609","jobs",50,45,18963.9493217975
"610","jobs",50,45,477.249064816806
"611","jobs",50,45,18380.1072608264
"612","jobs",50,45,22816.2924548149
"613","jobs",50,45,140416.038665438
"614","jobs",50,45,220313.737246325
"615","jobs",50,45,21770.5742113801
"616","jobs",50,45,117275.946720182
"617","jobs",50,45,26200.813836773
"618","jobs",50,45,8619.739175553
"619","jobs",50,45,258920.739477367
"620","jobs",50,45,83258.8694169348
"621","jobs",50,45,122151.059241477
"622","jobs",50,45,41273.5291148815
"623","jobs",50,45,14191.1460668519
"624","jobs",50,45,176148.042198809
"625","jobs",50,45,41750.5124778142
"626","jobs",50,45,40244.9732624611
"627","jobs",50,45,27146.2082673771
"628","jobs",50,45,27387.712821344
"629","jobs",50,45,230590.704777445
"630","jobs",50,45,31626.8779322146
"631","jobs",50,45,62119.8320245375
"632","jobs",50,45,31972.9571651287
"633","jobs",50,45,205660.65103508
"634","jobs",50,45,79602.2200170276
"635","jobs",50,45,0
"636","jobs",50,45,160252.314810341
"637","jobs",50,45,43770.9064847182
"638","jobs",50,45,21378.5250600515
"639","jobs",50,45,1224.88083803536
"640","jobs",50,45,18465.6473448077
"641","jobs",50,45,7925.7520047709
"642","jobs",50,45,181687.454476397
"643","jobs",50,45,159196.382642536
"644","jobs",50,45,51653.190400847
"645","jobs",50,45,0
"646","jobs",50,45,22596.8223682076
"647","jobs",50,45,22725.7342340876
"648","jobs",50,45,975.034899079426
"649","jobs",50,45,35693.6043926901
"650","jobs",50,45,167031.299259785
"651","jobs",50,45,4004.32464535808
"652","jobs",50,45,24853.4713849528
"653","jobs",50,45,27960.0062800205
"654","jobs",50,45,15847.962198093
"655","jobs",50,45,136164.738840792
"656","jobs",50,45,35483.9690458179
"657","jobs",50,45,18561.5542380663
"658","jobs",50,45,58465.6623547521
"659","jobs",50,45,6106.1704917877
"660","jobs",50,45,144523.636105722
"661","jobs",50,45,22946.2082108031
"662","jobs",50,45,185435.126034244
"663","jobs",50,45,212377.575889341
"664","jobs",50,45,46599.7678824971
"665","jobs",50,45,44246.7099606638
"666","jobs",50,45,182132.290507791
"667","jobs",50,45,5281.27278292316
"668","jobs",50,45,10269.2157307834
"669","jobs",50,45,61021.6808741725
"670","jobs",50,45,2914.89153045846
"671","jobs",50,45,18719.7023638855
"672","jobs",50,45,24371.8702325507
"673","jobs",50,45,13052.1685233364
"674","jobs",50,45,143489.368562536
"675","jobs",50,45,0
"676","jobs",50,45,160050.449909687
"677","jobs",50,45,59903.4487999102
"678","jobs",50,45,140656.23486639
"679","jobs",50,45,14171.7100265607
"680","jobs",50,45,29907.3029785047
"681","jobs",50,45,56471.920831915
"682","jobs",50,45,12684.7648153697
"683","jobs",50,45,111563.511020442
"684","jobs",50,45,13471.2142291279
"685","jobs",50,45,94892.9673182816
"686","jobs",50,45,1536.23059685311
"687","jobs",50,45,23990.7371497551
"688","jobs",50,45,216756.4663286
"689","jobs",50,45,39311.0138391791
"690","jobs",50,45,0
"691","jobs",50,45,25377.5191323784
"692","jobs",50,45,88533.9573736864
"693","jobs",50,45,26339.1397596713
"694","jobs",50,45,15766.0964902835
"695","jobs",50,45,29211.1829821987
"696","jobs",50,45,54680.381217609
"697","jobs",50,45,28775.6549756599
"698","jobs",50,45,484.461451653228
"699","jobs",50,45,168135.081539789
"700","jobs",50,45,5556.37215757269
"701","jobs",50,45,85433.6767493573
"702","jobs",50,45,21570.1609457987
"703","jobs",50,45,19459.8359646623
"704","jobs",50,45,157855.026223453
"705","jobs",50,45,58698.1073758843
"706","jobs",50,45,90454.2988993729
"707","jobs",50,45,35787.7544737711
"708","jobs",50,45,28799.6428328741
"709","jobs",50,45,198229.334147374
"710","jobs",50,45,25496.3986901918
"711","jobs",50,45,19677.8212702829
"712","jobs",50,45,9113.0448609748
"713","jobs",50,45,4532.03360631994
"714","jobs",50,45,12846.9121172361
"715","jobs",50,45,83208.7454979311
"716","jobs",50,45,24523.7548745645
"717","jobs",50,45,415.247676807758
"718","jobs",50,45,79219.0849244164
"719","jobs",50,45,8050.02328303431
"720","jobs",50,45,63298.9787033429
"721","jobs",50,45,13333.8741524167
"722","jobs",50,45,227732.327339592
"723","jobs",50,45,224989.989338231
"724","jobs",50,45,29504.7521566394
"725","jobs",50,45,86618.863812505
"726","jobs",50,45,1737.23757682526
"727","jobs",50,45,41017.7282632019
"728","jobs",50,45,8039.26951615192
"729","jobs",50,45,250227.583541057
"730","jobs",50,45,258002.620787951
"731","jobs",50,45,56503.9298347523
"732","jobs",50,45,32036.1310623705
"733","jobs",50,45,121266.900400414
"734","jobs",50,45,125113.530030207
"735","jobs",50,45,161164.52229747
"736","jobs",50,45,96534.607385757
"737","jobs",50,45,240907.464774955
"738","jobs",50,45,32947.3508897473
"739","jobs",50,45,7165.24422823924
"740","jobs",50,45,26325.5899793239
"741","jobs",50,45,458.440301604336
"742","jobs",50,45,233943.261564608
"743","jobs",50,45,38581.3997590184
"744","jobs",50,45,78333.0130210895
"745","jobs",50,45,4038.71892013692
"746","jobs",50,45,1822.91475305266
"747","jobs",50,45,89907.4590592511
"748","jobs",50,45,21865.3309677692
"749","jobs",50,45,203246.868754361
"750","jobs",50,45,0
"751","jobs",50,45,26543.5213258058
"752","jobs",50,45,49921.5871825948
"753","jobs",50,45,203249.313425042
"754","jobs",50,45,233771.714266588
"755","jobs",50,45,0
"756","jobs",50,45,4555.94784699507
"757","jobs",50,45,42349.2370345438
